Name,Date,Time,URL,Category,Probability,Color
srh_20240905T071347_12200_I.fit,2024-09-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240905/srh_20240905T071347_12200_I.fit,Bad,1,red
srh_20240415T015801_12200_I.fit,2024-04-15,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240415/srh_20240415T015801_12200_I.fit,Bad,1,red
srh_20240415T052802_12200_I.fit,2024-04-15,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240415/srh_20240415T052802_12200_I.fit,Bad,1,red
srh_20240925T014246_12200_I.fit,2024-09-25,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240925/srh_20240925T014246_12200_I.fit,Bad,1,red
srh_20240925T082821_12200_I.fit,2024-09-25,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240925/srh_20240925T082821_12200_I.fit,Bad,1,red
srh_20241228T021348_12200_I.fit,2024-12-28,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241228/srh_20241228T021348_12200_I.fit,Bad,1,red
srh_20241228T051319_12200_I.fit,2024-12-28,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241228/srh_20241228T051319_12200_I.fit,Bad,1,red
srh_20250215T042833_12960_I.fit,2025-02-15,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250215/srh_20250215T042833_12960_I.fit,Bad,1,red
srh_20250215T074320_12960_I.fit,2025-02-15,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250215/srh_20250215T074320_12960_I.fit,Bad,1,red
srh_20240604T005820_12200_I.fit,2024-06-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240604/srh_20240604T005820_12200_I.fit,Bad,1,red
srh_20240604T052853_12200_I.fit,2024-06-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240604/srh_20240604T052853_12200_I.fit,Bad,1,red
srh_20240904T002752_12200_I.fit,2024-09-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240904/srh_20240904T002752_12200_I.fit,Bad,1,red
srh_20240904T044339_12200_I.fit,2024-09-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240904/srh_20240904T044339_12200_I.fit,Bad,1,red
srh_20241111T012826_12200_I.fit,2024-11-11,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241111/srh_20241111T012826_12200_I.fit,Bad,1,red
srh_20241111T074243_12200_I.fit,2024-11-11,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241111/srh_20241111T074243_12200_I.fit,Bad,1,red
srh_20250319T005823_12960_I.fit,2025-03-19,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250319/srh_20250319T005823_12960_I.fit,Bad,1,red
srh_20250319T034349_12960_I.fit,2025-03-19,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250319/srh_20250319T034349_12960_I.fit,Bad,1,red
srh_20250319T084301_12960_I.fit,2025-03-19,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250319/srh_20250319T084301_12960_I.fit,Bad,1,red
srh_20250223T034254_12960_I.fit,2025-02-23,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250223/srh_20250223T034254_12960_I.fit,Bad,1,red
srh_20250223T072811_12960_I.fit,2025-02-23,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250223/srh_20250223T072811_12960_I.fit,Bad,1,red
srh_20240628T005819_12200_I.fit,2024-06-28,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240628/srh_20240628T005819_12200_I.fit,Bad,1,red
srh_20240628T051256_12200_I.fit,2024-06-28,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240628/srh_20240628T051256_12200_I.fit,Bad,1,red
srh_20241105T014304_12200_I.fit,2024-11-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241105/srh_20241105T014304_12200_I.fit,Bad,1,red
srh_20240815T031315_12200_I.fit,2024-08-15,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240815/srh_20240815T031315_12200_I.fit,Bad,1,red
srh_20240815T052811_12200_I.fit,2024-08-15,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240815/srh_20240815T052811_12200_I.fit,Bad,1,red
srh_20240909T022747_12200_I.fit,2024-09-09,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240909/srh_20240909T022747_12200_I.fit,Bad,1,red
srh_20250331T022748_12960_I.fit,2025-03-31,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250331/srh_20250331T022748_12960_I.fit,Bad,1,red
srh_20240524T032829_12200_I.fit,2024-05-24,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240524/srh_20240524T032829_12200_I.fit,Bad,1,red
srh_20240524T065830_12200_I.fit,2024-05-24,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240524/srh_20240524T065830_12200_I.fit,Bad,1,red
srh_20240413T021319_12200_I.fit,2024-04-13,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240413/srh_20240413T021319_12200_I.fit,Bad,1,red
srh_20240413T065826_12200_I.fit,2024-04-13,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240413/srh_20240413T065826_12200_I.fit,Bad,1,red
srh_20240409T083439_12200_I.fit,2024-04-09,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240409/srh_20240409T083439_12200_I.fit,Bad,1,red
srh_20240610T004305_12200_I.fit,2024-06-10,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240610/srh_20240610T004305_12200_I.fit,Bad,1,red
srh_20240610T035752_12200_I.fit,2024-06-10,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240610/srh_20240610T035752_12200_I.fit,Bad,1,red
srh_20240610T072753_12200_I.fit,2024-06-10,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240610/srh_20240610T072753_12200_I.fit,Bad,1,red
srh_20250305T014258_12960_I.fit,2025-03-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250305/srh_20250305T014258_12960_I.fit,Bad,1,red
srh_20250305T022844_12960_I.fit,2025-03-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250305/srh_20250305T022844_12960_I.fit,Bad,1,red
srh_20250305T081342_12960_I.fit,2025-03-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250305/srh_20250305T081342_12960_I.fit,Bad,1,red
srh_20250402T004337_12960_I.fit,2025-04-02,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250402/srh_20250402T004337_12960_I.fit,Bad,1,red
srh_20250402T084330_12960_I.fit,2025-04-02,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250402/srh_20250402T084330_12960_I.fit,Bad,1,red
srh_20241217T022750_12200_I.fit,2024-12-17,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241217/srh_20241217T022750_12200_I.fit,Bad,1,red
srh_20241217T071258_12200_I.fit,2024-12-17,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241217/srh_20241217T071258_12200_I.fit,Bad,1,red
srh_20240506T011333_12200_I.fit,2024-05-06,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240506/srh_20240506T011333_12200_I.fit,Bad,1,red
srh_20241001T031354_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T031354_12200_I.fit,Bad,1,red
srh_20241001T092852_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T092852_12200_I.fit,Bad,1,red
srh_20240509T045837_12200_I.fit,2024-05-09,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240509/srh_20240509T045837_12200_I.fit,Bad,1,red
srh_20240509T062747_12200_I.fit,2024-05-09,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240509/srh_20240509T062747_12200_I.fit,Bad,1,red
srh_20240712T001344_12200_I.fit,2024-07-12,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240712/srh_20240712T001344_12200_I.fit,Bad,1,red
srh_20240712T064317_12200_I.fit,2024-07-12,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240712/srh_20240712T064317_12200_I.fit,Bad,1,red
srh_20241106T085823_12200_I.fit,2024-11-06,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241106/srh_20241106T085823_12200_I.fit,Bad,1,red
srh_20240420T002749_12200_I.fit,2024-04-20,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240420/srh_20240420T002749_12200_I.fit,Bad,1,red
srh_20240420T044336_12200_I.fit,2024-04-20,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240420/srh_20240420T044336_12200_I.fit,Bad,1,red
srh_20241126T024320_12200_I.fit,2024-11-26,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241126/srh_20241126T024320_12200_I.fit,Bad,1,red
srh_20241126T064352_12200_I.fit,2024-11-26,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241126/srh_20241126T064352_12200_I.fit,Bad,1,red
srh_20240509T081323_12200_I.fit,2024-05-09,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240509/srh_20240509T081323_12200_I.fit,Bad,1,red
srh_20250126T035840_12960_I.fit,2025-01-26,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250126/srh_20250126T035840_12960_I.fit,Bad,1,red
srh_20250126T045831_12960_I.fit,2025-01-26,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250126/srh_20250126T045831_12960_I.fit,Bad,1,red
srh_20250126T074247_12960_I.fit,2025-01-26,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250126/srh_20250126T074247_12960_I.fit,Bad,1,red
srh_20241119T021338_12200_I.fit,2024-11-19,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241119/srh_20241119T021338_12200_I.fit,Bad,1,red
srh_20241021T024325_12200_I.fit,2024-10-21,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241021/srh_20241021T024325_12200_I.fit,Bad,1,red
srh_20241021T045821_12200_I.fit,2024-10-21,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241021/srh_20241021T045821_12200_I.fit,Bad,1,red
srh_20241101T015845_12200_I.fit,2024-11-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241101/srh_20241101T015845_12200_I.fit,Bad,1,red
srh_20241101T044301_12200_I.fit,2024-11-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241101/srh_20241101T044301_12200_I.fit,Bad,1,red
srh_20250121T031255_12200_I.fit,2025-01-21,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250121/srh_20250121T031255_12200_I.fit,Bad,1,red
srh_20250121T064257_12960_I.fit,2025-01-21,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250121/srh_20250121T064257_12960_I.fit,Bad,1,red
srh_20250424T012811_12960_I.fit,2025-04-24,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250424/srh_20250424T012811_12960_I.fit,Bad,1,red
srh_20250424T065753_12960_I.fit,2025-04-24,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250424/srh_20250424T065753_12960_I.fit,Bad,1,red
srh_20241216T022749_12200_I.fit,2024-12-16,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241216/srh_20241216T022749_12200_I.fit,Bad,1,red
srh_20250403T044256_12960_I.fit,2025-04-03,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250403/srh_20250403T044256_12960_I.fit,Bad,1,red
srh_20250501T072820_12960_I.fit,2025-05-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250501/srh_20250501T072820_12960_I.fit,Bad,1,red
srh_20240518T044345_12200_I.fit,2024-05-18,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240518/srh_20240518T044345_12200_I.fit,Bad,1,red
srh_20250304T031319_12960_I.fit,2025-03-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250304/srh_20250304T031319_12960_I.fit,Bad,1,red
srh_20240720T014253_12200_I.fit,2024-07-20,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240720/srh_20240720T014253_12200_I.fit,Bad,1,red
srh_20240913T001346_12200_I.fit,2024-09-13,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240913/srh_20240913T001346_12200_I.fit,Bad,1,red
srh_20241230T021350_12200_I.fit,2024-12-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241230/srh_20241230T021350_12200_I.fit,Bad,1,red
srh_20241230T062826_12200_I.fit,2024-12-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241230/srh_20241230T062826_12200_I.fit,Bad,1,red
srh_20250117T024327_12200_I.fit,2025-01-17,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250117/srh_20250117T024327_12200_I.fit,Bad,1,red
srh_20250117T054258_12200_I.fit,2025-01-17,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250117/srh_20250117T054258_12200_I.fit,Bad,1,red
srh_20250321T045852_12960_I.fit,2025-03-21,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250321/srh_20250321T045852_12960_I.fit,Bad,1,red
srh_20240428T002747_12200_I.fit,2024-04-28,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240428/srh_20240428T002747_12200_I.fit,Bad,1,red
srh_20240428T025758_12200_I.fit,2024-04-28,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240428/srh_20240428T025758_12200_I.fit,Bad,1,red
srh_20240709T074341_12200_I.fit,2024-07-09,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240709/srh_20240709T074341_12200_I.fit,Bad,1,red
srh_20240601T001345_12200_I.fit,2024-06-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240601/srh_20240601T001345_12200_I.fit,Bad,1,red
srh_20240601T061254_12200_I.fit,2024-06-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240601/srh_20240601T061254_12200_I.fit,Bad,1,red
srh_20241126T015845_12200_I.fit,2024-11-26,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241126/srh_20241126T015845_12200_I.fit,Bad,1,red
srh_20241126T071312_12200_I.fit,2024-11-26,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241126/srh_20241126T071312_12200_I.fit,Bad,1,red
srh_20250129T021306_12960_I.fit,2025-01-29,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250129/srh_20250129T021306_12960_I.fit,Bad,1,red
srh_20250129T071328_12960_I.fit,2025-01-29,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250129/srh_20250129T071328_12960_I.fit,Bad,1,red
srh_20241213T025820_12200_I.fit,2024-12-13,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241213/srh_20241213T025820_12200_I.fit,Bad,1,red
srh_20250219T025847_12960_I.fit,2025-02-19,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250219/srh_20250219T025847_12960_I.fit,Bad,1,red
srh_20250219T054303_12960_I.fit,2025-02-19,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250219/srh_20250219T054303_12960_I.fit,Bad,1,red
srh_20240818T012748_12200_I.fit,2024-08-18,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240818/srh_20240818T012748_12200_I.fit,Bad,1,red
srh_20240818T062811_12200_I.fit,2024-08-18,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240818/srh_20240818T062811_12200_I.fit,Bad,1,red
srh_20250321T024246_12960_I.fit,2025-03-21,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250321/srh_20250321T024246_12960_I.fit,Bad,1,red
srh_20250321T044337_12960_I.fit,2025-03-21,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250321/srh_20250321T044337_12960_I.fit,Bad,1,red
srh_20241210T022749_12200_I.fit,2024-12-10,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241210/srh_20241210T022749_12200_I.fit,Bad,1,red
srh_20241210T055751_12200_I.fit,2024-12-10,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241210/srh_20241210T055751_12200_I.fit,Bad,1,red
srh_20240610T025801_12200_I.fit,2024-06-10,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240610/srh_20240610T025801_12200_I.fit,Bad,1,red
srh_20250131T021307_12960_I.fit,2025-01-31,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250131/srh_20250131T021307_12960_I.fit,Bad,1,red
srh_20250131T064259_12960_I.fit,2025-01-31,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250131/srh_20250131T064259_12960_I.fit,Bad,1,red
srh_20250211T021303_12960_I.fit,2025-02-11,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250211/srh_20250211T021303_12960_I.fit,Bad,1,red
srh_20250211T052750_12960_I.fit,2025-02-11,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250211/srh_20250211T052750_12960_I.fit,Bad,1,red
srh_20240730T005820_12200_I.fit,2024-07-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240730/srh_20240730T005820_12200_I.fit,Bad,1,red
srh_20240730T074308_12200_I.fit,2024-07-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240730/srh_20240730T074308_12200_I.fit,Bad,1,red
srh_20241018T015851_12200_I.fit,2024-10-18,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241018/srh_20241018T015851_12200_I.fit,Bad,1,red
srh_20241018T074248_12200_I.fit,2024-10-18,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241018/srh_20241018T074248_12200_I.fit,Bad,1,red
srh_20241031T012804_12200_I.fit,2024-10-31,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241031/srh_20241031T012804_12200_I.fit,Bad,1,red
srh_20241031T065755_12200_I.fit,2024-10-31,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241031/srh_20241031T065755_12200_I.fit,Bad,1,red
srh_20240721T012850_12200_I.fit,2024-07-21,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240721/srh_20240721T012850_12200_I.fit,Bad,1,red
srh_20240721T081338_12200_I.fit,2024-07-21,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240721/srh_20240721T081338_12200_I.fit,Bad,1,red
srh_20250421T001304_12960_I.fit,2025-04-21,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250421/srh_20250421T001304_12960_I.fit,Bad,1,red
srh_20250421T064348_12960_I.fit,2025-04-21,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250421/srh_20250421T064348_12960_I.fit,Bad,1,red
srh_20250204T022744_12960_I.fit,2025-02-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250204/srh_20250204T022744_12960_I.fit,Bad,1,red
srh_20240506T081337_12200_I.fit,2024-05-06,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240506/srh_20240506T081337_12200_I.fit,Bad,1,red
srh_20240830T051256_12200_I.fit,2024-08-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240830/srh_20240830T051256_12200_I.fit,Bad,1,red
srh_20240807T002750_12200_I.fit,2024-08-07,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240807/srh_20240807T002750_12200_I.fit,Bad,1,red
srh_20240807T064318_12200_I.fit,2024-08-07,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240807/srh_20240807T064318_12200_I.fit,Bad,1,red
srh_20240927T024340_12200_I.fit,2024-09-27,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240927/srh_20240927T024340_12200_I.fit,Bad,1,red
srh_20241104T035801_12200_I.fit,2024-11-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241104/srh_20241104T035801_12200_I.fit,Bad,1,red
srh_20250205T044350_12960_I.fit,2025-02-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250205/srh_20250205T044350_12960_I.fit,Bad,1,red
srh_20250205T083758_12960_I.fit,2025-02-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250205/srh_20250205T083758_12960_I.fit,Bad,1,red
srh_20240527T012849_12200_I.fit,2024-05-27,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240527/srh_20240527T012849_12200_I.fit,Bad,1,red
srh_20240527T035813_12200_I.fit,2024-05-27,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240527/srh_20240527T035813_12200_I.fit,Bad,1,red
srh_20240527T085836_12200_I.fit,2024-05-27,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240527/srh_20240527T085836_12200_I.fit,Bad,1,red
srh_20240427T031333_12200_I.fit,2024-04-27,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240427/srh_20240427T031333_12200_I.fit,Bad,1,red
srh_20250428T024328_12960_I.fit,2025-04-28,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250428/srh_20250428T024328_12960_I.fit,Bad,1,red
srh_20250428T071320_12960_I.fit,2025-04-28,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250428/srh_20250428T071320_12960_I.fit,Bad,1,red
srh_20241218T021346_12200_I.fit,2024-12-18,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241218/srh_20241218T021346_12200_I.fit,Bad,1,red
srh_20241218T055752_12200_I.fit,2024-12-18,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241218/srh_20241218T055752_12200_I.fit,Bad,1,red
srh_20241221T022749_12200_I.fit,2024-12-21,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241221/srh_20241221T022749_12200_I.fit,Bad,1,red
srh_20241221T061305_12200_I.fit,2024-12-21,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241221/srh_20241221T061305_12200_I.fit,Bad,1,red
srh_20240625T005820_12200_I.fit,2024-06-25,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240625/srh_20240625T005820_12200_I.fit,Bad,1,red
srh_20240625T024245_12200_I.fit,2024-06-25,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240625/srh_20240625T024245_12200_I.fit,Bad,1,red
srh_20240625T074308_12200_I.fit,2024-06-25,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240625/srh_20240625T074308_12200_I.fit,Bad,1,red
srh_20250224T075848_12960_I.fit,2025-02-24,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20250224/srh_20250224T075848_12960_I.fit,Bad,1,red
srh_20241204T041326_12200_I.fit,2024-12-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241204/srh_20241204T041326_12200_I.fit,Bad,1,red
srh_20241204T055751_12200_I.fit,2024-12-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241204/srh_20241204T055751_12200_I.fit,Bad,1,red
srh_20241213T082321_12200_I.fit,2024-12-13,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241213/srh_20241213T082321_12200_I.fit,Bad,1,red
srh_20240529T011334_12200_I.fit,2024-05-29,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240529/srh_20240529T011334_12200_I.fit,Bad,1,red
srh_20240529T081337_12200_I.fit,2024-05-29,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240529/srh_20240529T081337_12200_I.fit,Bad,1,red
srh_20240503T001343_12200_I.fit,2024-05-03,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240503/srh_20240503T001343_12200_I.fit,Bad,1,red
srh_20240503T082850_12200_I.fit,2024-05-03,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240503/srh_20240503T082850_12200_I.fit,Bad,1,red
srh_20241029T012807_12200_I.fit,2024-10-29,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241029/srh_20241029T012807_12200_I.fit,Bad,1,red
srh_20241029T061315_12200_I.fit,2024-10-29,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241029/srh_20241029T061315_12200_I.fit,Bad,1,red
srh_20241001T015839_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T015839_12200_I.fit,Bad,1,red
